Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,TISSUE,transgenic_line
SRR9198972,5 days post fertilization,RNA-Seq,43,33723481,PRJNA546235,SAMN11955518,26664364,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198973,5 days post fertilization,RNA-Seq,43,25045264,PRJNA546235,SAMN11955518,19618007,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198974,5 days post fertilization,RNA-Seq,43,16234865,PRJNA546235,SAMN11955518,12832149,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198975,5 days post fertilization,RNA-Seq,43,10357281,PRJNA546235,SAMN11955518,8469646,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198976,5 days post fertilization,RNA-Seq,43,10875775,PRJNA546235,SAMN11955518,8634866,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198977,5 days post fertilization,RNA-Seq,43,24691503,PRJNA546235,SAMN11955518,19225140,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198978,5 days post fertilization,RNA-Seq,43,21002877,PRJNA546235,SAMN11955518,16507507,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198979,5 days post fertilization,RNA-Seq,43,29343759,PRJNA546235,SAMN11955518,22797126,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198980,5 days post fertilization,RNA-Seq,43,24529651,PRJNA546235,SAMN11955518,19079118,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198981,5 days post fertilization,RNA-Seq,43,19948431,PRJNA546235,SAMN11955518,15578675,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198982,5 days post fertilization,RNA-Seq,43,27154199,PRJNA546235,SAMN11955518,21082995,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198983,5 days post fertilization,RNA-Seq,43,18750408,PRJNA546235,SAMN11955518,14732739,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198984,5 days post fertilization,RNA-Seq,43,24365778,PRJNA546235,SAMN11955518,19023989,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198985,5 days post fertilization,RNA-Seq,43,20519299,PRJNA546235,SAMN11955518,16071545,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198986,5 days post fertilization,RNA-Seq,43,2514812,PRJNA546235,SAMN11955518,2040879,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198987,5 days post fertilization,RNA-Seq,43,28858117,PRJNA546235,SAMN11955518,22518372,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198988,5 days post fertilization,RNA-Seq,43,42185580,PRJNA546235,SAMN11955518,32635563,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198989,5 days post fertilization,RNA-Seq,43,18313227,PRJNA546235,SAMN11955518,14292306,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198990,5 days post fertilization,RNA-Seq,43,22599424,PRJNA546235,SAMN11955518,17594303,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198991,5 days post fertilization,RNA-Seq,43,26709536,PRJNA546235,SAMN11955518,20767042,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198992,5 days post fertilization,RNA-Seq,43,24540143,PRJNA546235,SAMN11955518,19200319,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198993,5 days post fertilization,RNA-Seq,43,25865059,PRJNA546235,SAMN11955518,20137374,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198994,5 days post fertilization,RNA-Seq,43,26848598,PRJNA546235,SAMN11955518,20961529,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198995,5 days post fertilization,RNA-Seq,43,20297204,PRJNA546235,SAMN11955518,16167714,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198996,5 days post fertilization,RNA-Seq,43,40474739,PRJNA546235,SAMN11955518,31409399,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198997,5 days post fertilization,RNA-Seq,43,14535978,PRJNA546235,SAMN11955518,11763821,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198998,5 days post fertilization,RNA-Seq,43,5077483,PRJNA546235,SAMN11955518,4074811,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198999,5 days post fertilization,RNA-Seq,43,28647804,PRJNA546235,SAMN11955518,22263941,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199000,5 days post fertilization,RNA-Seq,43,2346037,PRJNA546235,SAMN11955518,1907675,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199001,5 days post fertilization,RNA-Seq,43,35803821,PRJNA546235,SAMN11955518,27810467,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199002,5 days post fertilization,RNA-Seq,43,20356759,PRJNA546235,SAMN11955518,15870071,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199003,5 days post fertilization,RNA-Seq,43,29103647,PRJNA546235,SAMN11955518,22575164,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199004,5 days post fertilization,RNA-Seq,43,20377829,PRJNA546235,SAMN11955518,16052980,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199005,5 days post fertilization,RNA-Seq,43,27400374,PRJNA546235,SAMN11955518,21542815,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199006,5 days post fertilization,RNA-Seq,43,21593654,PRJNA546235,SAMN11955518,16822723,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199007,5 days post fertilization,RNA-Seq,43,27131710,PRJNA546235,SAMN11955518,21037514,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199008,5 days post fertilization,RNA-Seq,43,20727763,PRJNA546235,SAMN11955518,16264598,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199009,5 days post fertilization,RNA-Seq,43,13556696,PRJNA546235,SAMN11955518,11684294,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199010,5 days post fertilization,RNA-Seq,43,12954696,PRJNA546235,SAMN11955518,10146666,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199011,5 days post fertilization,RNA-Seq,43,2082189,PRJNA546235,SAMN11955518,1694785,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199012,5 days post fertilization,RNA-Seq,43,18815209,PRJNA546235,SAMN11955518,14751568,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199013,5 days post fertilization,RNA-Seq,43,1684267,PRJNA546235,SAMN11955518,1433523,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199014,5 days post fertilization,RNA-Seq,43,16980012,PRJNA546235,SAMN11955518,13290503,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199015,5 days post fertilization,RNA-Seq,43,45880355,PRJNA546235,SAMN11955518,35551059,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199016,5 days post fertilization,RNA-Seq,43,17504956,PRJNA546235,SAMN11955518,14244528,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199017,5 days post fertilization,RNA-Seq,43,25469072,PRJNA546235,SAMN11955518,19974612,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199018,5 days post fertilization,RNA-Seq,43,31654579,PRJNA546235,SAMN11955518,24624983,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199019,5 days post fertilization,RNA-Seq,43,12991117,PRJNA546235,SAMN11955518,11536233,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199020,5 days post fertilization,RNA-Seq,43,31214345,PRJNA546235,SAMN11955518,24362366,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199021,5 days post fertilization,RNA-Seq,43,26951540,PRJNA546235,SAMN11955518,21588713,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199022,5 days post fertilization,RNA-Seq,43,16366101,PRJNA546235,SAMN11955518,13283344,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199023,5 days post fertilization,RNA-Seq,43,48194400,PRJNA546235,SAMN11955518,37441526,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199024,5 days post fertilization,RNA-Seq,43,34875881,PRJNA546235,SAMN11955518,27091252,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9199025,5 days post fertilization,RNA-Seq,43,39007364,PRJNA546235,SAMN11955518,30262030,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
